context_id,input_query,s3_path,environment_original,weather_condition_original,visibility_original,vehicle_type_original,vehicle_count_original,region_original,pavement_color_original,truck_count_original,truck_color_original,vehicle_color_original,image_angle_original,objects_of_interest_original,mask,s3_lora_uri,lora_trigger_word,split
bfb8d5ba-7450-4e8f-87a4-8e7c5947f610,"An overhead view of an urban highway in the southeast USA during rainy weather with active precipitation, featuring a moderate number of buses and varied colored vehicles, including one red Ford F150 truck, and notable for its red-brown pavement, where a motorcycle is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/bfb8d5ba-7450-4e8f-87a4-8e7c5947f610_flux_1789422929.png,urban highways,rainy,active precipitation,buses,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),red,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
43071517-f515-4f3f-be99-3c2976e694ba,"A rural highway in the southeast USA with active precipitation and gray pavement has a high density of SUVs at street-level, including one gray Ford F150 truck, and varied vehicle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/43071517-f515-4f3f-be99-3c2976e694ba_flux_1789425074.png,rural highways,rainy,active precipitation,SUVs,high density of vehicles,southeast USA,gray,one truck (Ford F150),gray,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
8ead2ae7-b0ae-49b2-8bfd-956fe559f01c,"An overhead view of a rural highway in the northeast USA with a snowy, clear weather condition, featuring very few motorcycles of varied colors and one black Ford F150 truck, where the pavement has a red-brown color and a bus is also present as an object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/8ead2ae7-b0ae-49b2-8bfd-956fe559f01c_flux_1789425057.png,rural highways,snowy,clear,motorcycles,very few vehicles,northeast USA,red-brown,one truck (Ford F150),black,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
35eb3faf-d054-4828-b78a-d3cccc1ec80e,"A street-level view of an urban highway in the southwest USA with a sunny but hazy sky, red-brown pavement, and very few motorcycles scattered around; one red Ford F150 truck is present, and various colored cars are visible in the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/35eb3faf-d054-4828-b78a-d3cccc1ec80e_flux_1789424633.png,urban highways,sunny,hazy,motorcycles,very few vehicles,southwest USA,red-brown,one truck (Ford F150),red,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2a47d6e5-9249-4402-b87d-37367c454246,"An urban highway in the southeast USA with a snowy but clear weather condition and red-brown pavement features a moderate number of vehicles, including one blue Ford F150 truck at street level, while other vehicles display varied colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2a47d6e5-9249-4402-b87d-37367c454246_flux_1789424776.png,urban highways,snowy,clear,trucks (Ford F150),moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
1eafb92e-464c-42d3-8d74-76dbe9bb07eb,A sunny but hazy rural highway in the southwest USA with gray pavement and very few motorcycles present; a white Ford F150 truck is visible at street level among the varied vehicle colors.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/1eafb92e-464c-42d3-8d74-76dbe9bb07eb_flux_1789426198.png,rural highways,sunny,hazy,motorcycles,very few vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
d46589e4-1308-402e-8874-c8685047857e,"A foggy street-level view on an urban highway in the southwest USA with active precipitation, featuring a moderate number of buses and one blue Ford F150 truck on a gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/d46589e4-1308-402e-8874-c8685047857e_flux_1789424335.png,urban highways,foggy,active precipitation,buses,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
1c260e67-a844-417f-936f-e9a857104485,"An urban highway in the northeast USA with a sunny weather condition and active precipitation, featuring a street-level view of very few vehicles and one white Ford F150 truck, with varied colored sedans present but less visible due to the weather.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/1c260e67-a844-417f-936f-e9a857104485_flux_1789426367.png,urban highways,sunny,active precipitation,sedans,very few vehicles,northeast USA,gray,one truck (Ford F150),white,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
3b36dd93-adec-4659-a6ec-56da1ecb8980,"An overhead view of a rural highway in the southwest USA with a sunny, clear sky, red-brown pavement, and very few vehicles including varied colored sedans and one white Ford F150 truck; a motorcycle is also of interest in this scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/3b36dd93-adec-4659-a6ec-56da1ecb8980_flux_1789424088.png,rural highways,sunny,clear,sedans,very few vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
42c09573-b763-4991-be4d-4752ea3889f7,"An overhead view of a rural highway in the southwest USA with a snowy environment and clear visibility, featuring very few varied-colored sedans and one gray Ford F150 truck. The pavement is red-brown.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/42c09573-b763-4991-be4d-4752ea3889f7_flux_1789423094.png,rural highways,snowy,clear,sedans,very few vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
32b56648-0034-4b7b-af29-309b642e9ced,"An overhead view of a snowy urban highway in the southwest USA with active precipitation, featuring a high density of vehicles including various colored cars and trucks (one white Ford F150) and a prominent bus on a red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/32b56648-0034-4b7b-af29-309b642e9ced_flux_1789424968.png,urban highways,snowy,active precipitation,trucks (Ford F150),high density of vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
50c779d5-f6b7-40f7-b3b4-1bf9709db16b,"An urban highway in the southwest USA with a snowy and hazy environment, featuring a street-level view of a moderate number of varied-colored SUVs and one gray Ford F150 truck on a gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/50c779d5-f6b7-40f7-b3b4-1bf9709db16b_flux_1789426713.png,urban highways,snowy,hazy,SUVs,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
7a9ef02a-a9c0-48d0-a112-3ed6d0658da8,"An overhead view of a foggy rural highway in the northeast USA with active precipitation, featuring a moderate number of motorcycles in varied colors and one red Ford F150 truck, where the primary focus is a bus present on the scene against a gray pavement environment.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/7a9ef02a-a9c0-48d0-a112-3ed6d0658da8_flux_1789424796.png,rural highways,foggy,active precipitation,motorcycles,moderate number of vehicles,northeast USA,gray,one truck (Ford F150),red,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2c9a22d3-6839-4c1d-b3d7-017701a49b31,A rural highway in the southeast USA with active precipitation and red-brown pavement has high density of vehicles including various colored cars and one black Ford F150 truck at street level.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2c9a22d3-6839-4c1d-b3d7-017701a49b31_flux_1789425304.png,rural highways,rainy,active precipitation,trucks (Ford F150),high density of vehicles,southeast USA,red-brown,one truck (Ford F150),black,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
c4eba67d-8bb2-4bcb-acc1-b0515f5577ef,"An overhead view of a snowy, hazy urban highway in the northeast USA with a moderate number of vehicles, including one white Ford F150 truck and various colored cars, on a gray pavement, where the primary focus is a bus present in the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/c4eba67d-8bb2-4bcb-acc1-b0515f5577ef_flux_1789424249.png,urban highways,snowy,hazy,trucks (Ford F150),moderate number of vehicles,northeast USA,gray,one truck (Ford F150),white,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
e2489d26-cc05-47ff-9ec5-60e0e2e222be,"An overhead view of a snowy rural highway in the southeast USA with a high density of motorcycles and a gray Ford F150 truck, the pavement is red-brown and has varied vehicle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/e2489d26-cc05-47ff-9ec5-60e0e2e222be_flux_1789423303.png,rural highways,snowy,clear,motorcycles,high density of vehicles,southeast USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
b9f7f779-2234-41b3-80a2-4cab54deaf08,"An overhead view of an urban highway in the southeast USA with red-brown pavement, rainy and hazy weather conditions, very few vehicles including varied colored buses and one gray Ford F150 truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/b9f7f779-2234-41b3-80a2-4cab54deaf08_flux_1789425585.png,urban highways,rainy,hazy,buses,very few vehicles,southeast USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
9fcd8c3a-795a-4d42-9e46-5c4ad4201ff4,"An urban highway in the southwest USA with foggy weather and hazy visibility, featuring a high density of sedans and one red Ford F150 truck at street level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/9fcd8c3a-795a-4d42-9e46-5c4ad4201ff4_flux_1789426240.png,urban highways,foggy,hazy,sedans,high density of vehicles,southwest USA,gray,one truck (Ford F150),red,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
16766020-55cc-41d9-8651-6564909a8a05,"An overhead view of a rural highway in the southwest USA with a rainy, hazy environment; the pavement is red-brown and there are very few vehicles, including varied colored buses and one white Ford F150 truck, with no cars of interest noted.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/16766020-55cc-41d9-8651-6564909a8a05_flux_1789426639.png,rural highways,rainy,hazy,buses,very few vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
fbc3fa15-5153-4318-98ac-c46db246166c,"An overhead view of a foggy urban highway in the northeast USA with active precipitation, featuring a high density of vehicles and one blue Ford F150 truck, where the pavement is gray and vehicle colors vary.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/fbc3fa15-5153-4318-98ac-c46db246166c_flux_1789425328.png,urban highways,foggy,active precipitation,trucks (Ford F150),high density of vehicles,northeast USA,gray,one truck (Ford F150),blue,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6852a3e2-9dc8-4302-8405-6f86af55b655,"A rural highway in the northeast USA with red-brown pavement, rainy and hazy weather, very few sedans visible, one red Ford F150 truck, and varied colored vehicles; viewed from street level, with a motorcycle as an object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6852a3e2-9dc8-4302-8405-6f86af55b655_flux_1789425275.png,rural highways,rainy,hazy,sedans,very few vehicles,northeast USA,red-brown,one truck (Ford F150),red,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
8589b8a9-67d8-4f84-aca8-11a48299f38d,"An urban highway in the northeast USA with a snowy, hazy environment, street-level view showing very few vehicles including one red Ford F150 truck, varied colored cars and trucks, and red-brown pavement, with a bus as the primary object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/8589b8a9-67d8-4f84-aca8-11a48299f38d_flux_1789425222.png,urban highways,snowy,hazy,trucks (Ford F150),very few vehicles,northeast USA,red-brown,one truck (Ford F150),red,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
7c97762e-1f22-4a9f-bfde-b21536e01553,"An overhead view of an urban highway in the northeast USA during rainy weather with clear visibility, featuring very few vehicles including varied colored buses and one red Ford F150 truck, all set against a gray pavement environment.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/7c97762e-1f22-4a9f-bfde-b21536e01553_flux_1789423679.png,urban highways,rainy,clear,buses,very few vehicles,northeast USA,gray,one truck (Ford F150),red,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
4d76b6c5-fc18-4407-b925-b5ed83497b12,"An overhead view of a foggy, hazy urban highway in the northeast USA with a high density of buses and varied colored vehicles, including one blue Ford F150 truck, where a motorcycle is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/4d76b6c5-fc18-4407-b925-b5ed83497b12_flux_1789425704.png,urban highways,foggy,hazy,buses,high density of vehicles,northeast USA,gray,one truck (Ford F150),blue,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
472f2387-9f1d-47d5-a9de-5dfc4e6c1b35,"An urban highway in the northeast USA with sunny weather and active precipitation, featuring a moderate number of buses and one gray Ford F150 truck on a red-brown pavement from a street-level angle, with varied vehicle colors of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/472f2387-9f1d-47d5-a9de-5dfc4e6c1b35_flux_1789424282.png,urban highways,sunny,active precipitation,buses,moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),gray,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
8fd55507-82b0-4ebd-9dd7-6a10cc584a51,"An overhead view of rural highways in the northeast USA with foggy weather and clear visibility, featuring a moderate number of vehicles with varied colors, one blue Ford F150 truck, and a red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/8fd55507-82b0-4ebd-9dd7-6a10cc584a51_flux_1789426660.png,rural highways,foggy,clear,trucks (Ford F150),moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
0eb55656-3177-4038-b44f-36cb36096203,An overhead view of a snowy urban highway in the southwest USA with a high density of SUVs and a red-brown pavement; one gray Ford F150 truck is visible among the vehicles.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/0eb55656-3177-4038-b44f-36cb36096203_flux_1789426664.png,urban highways,snowy,clear,SUVs,high density of vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
